customer_tweet_id,customer_text,customer_raw_text,customer_created_at,agent_tweet_id,agent_text,agent_raw_text,agent_created_at
2305972,"any idea why my camera won’t focus? I open it, it makes a really weird sound, then it shakes uncontrollably trying to focus. Every. Time. I. Open it. Even in it does the same thing. 🤷🏽‍♀🤔","@AppleSupport any idea why my camera won’t focus? I open it, it makes a really weird sound, then it shakes uncontrollably trying to focus. Every. Time. I. Open it. Even in @917 it does the same thing. 🤷🏽‍♀️🤔",Sun Nov 12 23:11:08 +0000 2017,2305970,"We'll do everything we can to help. Is there a case or screen protector on the iPhone? Are any external lenses being used with magnetic mounts? Does this happen with both the main rear-facing camera and with the front-facing (""selfie"") camera?","@669014 We'll do everything we can to help. Is there a case or screen protector on the iPhone? Are any external lenses being used with magnetic mounts? Does this happen with both the main rear-facing camera and with the front-facing (""selfie"") camera?",Mon Nov 13 00:01:53 +0000 2017
1907937,unplugged the charger and the battery dropped from 100% to 65% in 5 minutes,@115858 @AppleSupport unplugged the charger and the battery dropped from 100% to 65% in 5 minutes,Wed Oct 18 06:53:33 +0000 2017,1907936,We can assist you. Please DM us your device model via the following link and we'll help you further. https://t.co/GDrqU22YpT,@568379 We can assist you. Please DM us your device model via the following link and we'll help you further. https://t.co/GDrqU22YpT,Wed Oct 18 13:16:29 +0000 2017
687976,"some of my favorite products, some of the worst customer support. Minor issues take hours to get resolved, initiate chat, chat 45mins, get told to call, get called instead, tell rep to reschedule call, rep closes ticket. Wait on hold for hours again, repeat","@AppleSupport @115858 some of my favorite products, some of the worst customer support.  Minor issues take hours to get resolved, initiate chat, chat 45mins, get told to call, get called instead, tell rep to reschedule call, rep closes ticket.  Wait on hold for hours again, repeat",Thu Nov 23 06:00:41 +0000 2017,687975,This is not the experience we want for you. Let's look into this in DM here: https://t.co/GDrqU22YpT,@284325 This is not the experience we want for you. Let's look into this in DM here: https://t.co/GDrqU22YpT,Thu Nov 23 14:10:34 +0000 2017
2948389,What should i do when this happens? My earpod is not even plugged in and i cant use my speaker now https://t.co/6g1rIB0PLE,What should i do when this happens? My earpod is not even plugged in and i cant use my speaker now @AppleSupport https://t.co/6g1rIB0PLE,Wed Nov 29 14:44:46 +0000 2017,2948388,"We know how important it is to have your device working as expected, and we’ll do everything we can to help you out with this. Can you tell us how long you have been having this issue? Also, which device and software are you using?","@814287 We know how important it is to have your device working as expected, and we’ll do everything we can to help you out with this. Can you tell us how long you have been having this issue? Also, which device and software are you using?",Wed Nov 29 16:15:31 +0000 2017
2020035,Help! Since recent update my 6s is so slow the phone is virtually unusable.,@AppleSupport Help! Since recent update my 6s is so slow the phone is virtually unusable.,Sat Nov 04 22:14:53 +0000 2017,2020034,"We can partner with you on this. DM us the iOS version your iPhone is on currently, and we’ll get started. https://t.co/GDrqU22YpT","@597363 We can partner with you on this. DM us the iOS version your iPhone is on currently, and we’ll get started. https://t.co/GDrqU22YpT",Sun Nov 05 02:07:56 +0000 2017
2890693,hello. I have no purchase history after I updated my iPhone to 11.1.2 ! https://t.co/Pyc6XTU13V,@AppleSupport hello. I have no purchase history after I updated my iPhone to 11.1.2 ! https://t.co/Pyc6XTU13V,Tue Nov 28 11:06:40 +0000 2017,2890692,Let's work together to make sure you're able to access your previous purchases. Send us a DM so we can take a closer look. Be sure to include what type of iPhone you're using. https://t.co/GDrqU22YpT,@123375 Let's work together to make sure you're able to access your previous purchases. Send us a DM so we can take a closer look. Be sure to include what type of iPhone you're using. https://t.co/GDrqU22YpT,Tue Nov 28 14:34:00 +0000 2017
389734,"degraded performance, draining battery, hanging lockscreen , that’s iOS 11.0.2. you guys need to fix it and fast","degraded performance, draining battery, hanging lockscreen , that’s iOS 11.0.2.  @AppleSupport  you guys need to fix it and fast",Mon Oct 09 11:17:46 +0000 2017,389733,We're happy to look into these issues with you. DM us which device you have and we'll get started. https://t.co/GDrqU22YpT,@208253 We're happy to look into these issues with you. DM us which device you have and we'll get started. https://t.co/GDrqU22YpT,Mon Oct 09 15:01:30 +0000 2017
1167543,"does anyone know how to change the text messages from private to normal, where you can read the text from the lock screen???","does anyone know how to change the text messages from private to normal, where you can read the text from the lock screen??? @AppleSupport",Sun Oct 15 07:12:31 +0000 2017,1167542,We can go over some info about that! Which device and iOS are you using? Please let us know in DM. https://t.co/GDrqU22YpT,@394616 We can go over some info about that! Which device and iOS are you using? Please let us know in DM. https://t.co/GDrqU22YpT,Sun Oct 15 13:40:00 +0000 2017
1828315,"adding data to the iPad is just painful, why doesn’t Apple Pay work?!","@115858 adding data to the iPad is just painful, why doesn’t Apple Pay work?! @AppleSupport",Tue Oct 17 07:23:41 +0000 2017,1828314,Let's work together to find a solution. Can you DM us the problem you are experiencing with your Apple Pay? https://t.co/GDrqU22YpT,@548692 Let's work together to find a solution. Can you DM us the problem you are experiencing with your Apple Pay? https://t.co/GDrqU22YpT,Tue Oct 17 13:12:23 +0000 2017
1833849,after installation of 11.0.3 problems of Bluetooth & SMS re-delivery https://t.co/0ufbvjOyOq,@115858 @AppleSupport after installation of 11.0.3 problems of Bluetooth &amp; SMS re-delivery https://t.co/0ufbvjOyOq,Wed Oct 18 08:55:04 +0000 2017,1833848,Let's work together to look into these issues. DM us & tell us more about the iPhone getting hot first & we'll continue there. https://t.co/GDrqU22YpT,@234044 Let's work together to look into these issues. DM us &amp; tell us more about the iPhone getting hot first &amp; we'll continue there. https://t.co/GDrqU22YpT,Wed Oct 18 13:27:36 +0000 2017
1650196,forreal though wtf up with the question boxes,@AppleSupport forreal though wtf up with the question boxes,Sun Nov 05 21:15:14 +0000 2017,1650195,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@504048 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 23:17:00 +0000 2017
484554,Has anyone else been having issues with charging your iPhone since the #IOS11 update?,Has anyone else been having issues with charging your iPhone since the #IOS11 update? @AppleSupport,Fri Dec 01 09:11:03 +0000 2017,484553,"Getting your iPhone charged and ready to go for the day is important, and we want to get these charging issues you are seeing solved. So we can get started, what specific issues are you having when you charge your iPhone? How are you charging it?","@230311 Getting your iPhone charged and ready to go for the day is important, and we want to get these charging issues you are seeing solved. So we can get started, what specific issues are you having when you charge your iPhone? How are you charging it?",Fri Dec 01 14:51:35 +0000 2017
523009,my iPhone 6s (iOS 11.1.2) keep restart and jump to the password. So many people have the same issue. Please help.,@applesupport my iPhone 6s (iOS 11.1.2) keep restart and jump to the password. So many people have the same issue.  Please help.,Sat Dec 02 03:12:31 +0000 2017,523008,"Thank you for reaching out. We're here to help. Please DM us, and we will continue from there. https://t.co/GDrqU2kzhr","@240827 Thank you for reaching out. We're here to help. Please DM us, and we will continue from there. https://t.co/GDrqU2kzhr",Sat Dec 02 04:26:00 +0000 2017
1419104,"ios 11 is absolutely awful. Apps keep freezing, or don’t even open and chuck me out to the home screen. Extremely frustrated.","@AppleSupport ios 11 is absolutely awful. Apps keep freezing, or don’t even open and chuck me out to the home screen. Extremely frustrated.",Wed Nov 01 23:12:44 +0000 2017,1419102,We're happy to assist. Which iOS 11 version are you currently running? Go to Settings > General > About for the version.,@449853 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,Wed Nov 01 23:54:55 +0000 2017
1372472,"Hi, i’ve updated my iPhone 6 Plus to the new IOS 11.1, and the battery life has gone worse than before. It drains fast. 😢🙄","@AppleSupport Hi, i’ve updated my iPhone 6 Plus to the new IOS 11.1, and the battery life has gone worse than before. It drains fast. 😢🙄",Tue Nov 07 20:19:06 +0000 2017,1372470,Having great battery life is important. Here's how to ensure that you're getting the most out of it: https://t.co/bivpdfBNJ6,@439413 Having great battery life is important. Here's how to ensure that you're getting the most out of it: https://t.co/bivpdfBNJ6,Tue Nov 07 21:29:00 +0000 2017
1655006,Ever since I downloaded iOS 11.1 my phone has been messing up what’s goin on,Ever since I️ downloaded iOS 11.1 my phone has been messing up what’s goin on @115858 @AppleSupport,Mon Nov 06 01:37:58 +0000 2017,1655005,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@505097 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 03:09:25 +0000 2017
1821305,"hiya, just wondering why my phone keeps saying this when I try updating it! Really annoying me!! https://t.co/l3uCrmXBsz","@AppleSupport hiya, just wondering why my phone keeps saying this when I try updating it! Really annoying me!! https://t.co/l3uCrmXBsz",Mon Oct 16 18:21:55 +0000 2017,1821304,We want to work with you to get your iPhone updated. DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT,@546787 We want to work with you to get your iPhone updated. DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT,Mon Oct 16 18:32:01 +0000 2017
2700998,can you help me unlock my daughters iPod? https://t.co/fXbym0OyEr,@AppleSupport can you help me unlock my daughters iPod? https://t.co/fXbym0OyEr,Sun Nov 19 20:28:13 +0000 2017,2700997,"Thanks for reaching out. This article provides recommendations if she forgot the passcode for her iPod touch, or if her iPod touch is disabled: https://t.co/CPIXyxe7mK Let us know if this helps.","@758728 Thanks for reaching out. This article provides recommendations if she forgot the passcode for her iPod touch, or if her iPod touch is disabled: https://t.co/CPIXyxe7mK Let us know if this helps.",Sun Nov 19 20:40:00 +0000 2017
2003151,WHAT IS WRONG WITH MY KEYBOARD WHY DO MY i’s KEEP CHANGING TO I,@AppleSupport @115858 WHAT IS WRONG WITH MY KEYBOARD WHY DO MY i’s KEEP CHANGING TO I️,Fri Nov 03 19:28:05 +0000 2017,2003150,We'd like to look into this further with you. Please send us a DM explaining if this happens on all apps or not. https://t.co/GDrqU22YpT,@592338 We'd like to look into this further with you. Please send us a DM explaining if this happens on all apps or not. https://t.co/GDrqU22YpT,Fri Nov 03 23:35:30 +0000 2017
1837868,my iphone 6 has no sound ever since I updated to iOS 11 and turning off airplay didn’t help at all. Your iOS sucks!!!,@AppleSupport my iphone 6 has no sound ever since I updated to iOS 11 and turning off airplay didn’t help at all. Your iOS sucks!!!,Wed Oct 18 17:32:34 +0000 2017,1837867,We want to help and get this resolved. Do you hear notification noises? Does your ringtone play when you get a call? DM us. https://t.co/GDrqU22YpT,@550938 We want to help and get this resolved. Do you hear notification noises? Does your ringtone play when you get a call? DM us. https://t.co/GDrqU22YpT,Wed Oct 18 18:07:33 +0000 2017
